country,iso_code,year,primary_energy_consumption,co2,total_ghg,co2_per_capita,co2_per_gdp,energy_per_capita,energy_per_gdp,coal_co2,flaring_co2,gas_co2,oil_co2,cumulative_co2,pop(m),gdp($b)
Bangladesh,BGD,1977,25.438,5.785,84.625,0.071,0.085,325.556,0.376,0.502,0.0,1.579,3.572,81.658,81.87,67.7
Bangladesh,BGD,1978,27.024,5.984,89.842,0.071,0.082,337.767,0.372,0.421,0.0,1.674,3.748,87.643,83.89,72.71
Bangladesh,BGD,1979,29.795,6.613,92.789,0.077,0.087,363.76,0.39,0.359,0.0,1.916,4.206,94.255,85.94,76.31
Bangladesh,BGD,1980,34.75,7.597,85.205,0.086,0.099,414.041,0.452,0.447,0.0,2.216,4.801,101.853,88.02,76.95
Bangladesh,BGD,1981,36.84,7.886,87.824,0.087,0.099,427.599,0.464,0.465,0.0,2.44,4.847,109.739,90.3,79.47
Bangladesh,BGD,1982,40.641,8.552,89.464,0.092,0.106,458.937,0.505,0.568,0.0,3.164,4.699,118.291,92.81,80.49
Bangladesh,BGD,1983,40.19,8.188,90.737,0.086,0.097,441.43,0.476,0.304,0.0,3.521,4.25,126.479,95.34,84.46
Bangladesh,BGD,1984,43.443,9.077,94.989,0.093,0.102,464.456,0.488,0.117,0.0,4.466,4.397,135.557,97.81,89.0
Bangladesh,BGD,1985,48.274,10.189,98.032,0.102,0.111,503.07,0.526,0.187,0.0,5.084,4.835,145.746,100.25,91.72
Bangladesh,BGD,1986,52.537,11.406,103.885,0.111,0.119,534.605,0.549,0.282,0.0,5.734,5.291,157.152,102.64,95.76
Bangladesh,BGD,1987,57.985,11.8,109.428,0.112,0.118,577.017,0.582,0.443,0.0,5.928,5.327,168.951,104.96,99.66
Bangladesh,BGD,1988,64.576,13.478,111.55,0.126,0.132,628.855,0.63,0.381,0.0,6.998,6.002,182.43,107.22,102.46
Bangladesh,BGD,1989,69.614,13.382,109.562,0.122,0.127,663.665,0.662,0.103,0.0,7.416,5.767,195.812,109.43,105.14
Bangladesh,BGD,1990,73.856,14.082,110.357,0.126,0.126,689.296,0.659,1.07,0.0,7.575,5.337,209.894,111.63,112.1
Bangladesh,BGD,1991,71.255,14.753,105.42,0.13,0.126,652.259,0.607,0.341,0.0,9.057,5.276,224.647,113.79,117.33
Bangladesh,BGD,1992,77.711,15.391,106.954,0.133,0.125,698.383,0.63,0.322,0.0,9.607,5.386,240.038,115.95,123.42
Bangladesh,BGD,1993,85.436,16.074,110.402,0.136,0.124,753.277,0.658,0.121,0.0,10.389,5.491,256.111,118.13,129.91
Bangladesh,BGD,1994,90.69,17.553,112.925,0.146,0.128,784.415,0.66,0.099,0.0,11.472,5.91,273.664,120.34,137.43
Bangladesh,BGD,1995,107.109,21.056,119.372,0.172,0.144,909.293,0.734,1.22,0.0,13.029,6.738,294.721,122.6,145.83
Bangladesh,BGD,1996,112.202,21.507,125.349,0.172,0.139,935.981,0.724,0.678,0.0,13.498,7.178,316.228,124.86,155.03
Bangladesh,BGD,1997,117.891,23.144,127.452,0.182,0.14,966.007,0.713,1.227,0.0,13.264,8.424,339.372,127.2,165.33
Bangladesh,BGD,1998,125.559,23.216,127.067,0.179,0.132,1009.72,0.714,0.352,0.0,14.325,8.271,362.588,129.62,175.9
Bangladesh,BGD,1999,126.985,25.093,131.009,0.19,0.134,1001.819,0.676,0.176,0.0,15.616,8.871,387.682,132.11,187.8
Bangladesh,BGD,2000,136.121,26.539,133.662,0.197,0.132,1053.621,0.678,1.253,0.0,16.88,7.702,414.221,134.54,200.82
Bangladesh,BGD,2001,155.585,31.064,138.465,0.227,0.146,1181.624,0.73,1.33,0.0,18.903,9.896,445.285,136.81,213.16
Bangladesh,BGD,2002,156.023,32.007,141.119,0.23,0.141,1163.138,0.689,1.33,0.0,19.886,9.906,477.292,138.93,226.28
Bangladesh,BGD,2003,164.916,33.496,143.242,0.238,0.138,1208.146,0.681,1.367,0.0,21.393,9.901,510.788,140.97,242.33
Bangladesh,BGD,2004,175.367,35.982,145.674,0.252,0.138,1263.547,0.674,1.451,0.0,23.091,10.655,546.769,142.9,260.37
Bangladesh,BGD,2005,190.132,37.717,149.152,0.261,0.135,1349.293,0.678,1.605,0.0,24.722,10.639,584.486,144.72,280.26
Bangladesh,BGD,2006,205.741,41.726,155.839,0.285,0.138,1442.489,0.678,1.81,0.0,28.257,10.959,626.212,146.41,303.26
Bangladesh,BGD,2007,211.576,42.675,159.697,0.288,0.13,1467.894,0.647,2.209,0.0,29.577,10.207,668.887,147.99,327.07
Bangladesh,BGD,2008,222.774,45.341,168.335,0.303,0.13,1531.924,0.637,2.469,0.0,32.222,9.951,714.229,149.47,349.46
Bangladesh,BGD,2009,245.258,49.188,172.084,0.326,0.132,1671.756,0.658,3.015,0.0,35.442,10.032,763.417,150.87,372.69
Bangladesh,BGD,2010,251.009,54.036,179.208,0.355,0.135,1691.533,0.627,3.074,0.0,39.397,10.885,817.453,152.2,400.09
Bangladesh,BGD,2011,271.52,55.593,182.771,0.362,0.129,1807.593,0.629,2.836,0.0,38.197,13.865,873.046,153.59,431.42
Bangladesh,BGD,2012,294.953,59.704,190.538,0.385,0.13,1939.322,0.643,3.422,0.016,40.015,15.576,932.749,155.07,458.46
Bangladesh,BGD,2013,306.461,64.763,197.251,0.414,0.133,1989.617,0.63,3.748,0.017,43.942,16.312,997.512,156.53,486.14
Bangladesh,BGD,2014,318.42,67.552,201.341,0.428,0.131,2041.658,0.616,3.507,0.03,44.974,18.288,1065.064,157.96,516.79
Bangladesh,BGD,2015,385.018,76.949,214.521,0.483,0.139,2439.447,0.697,8.607,0.057,48.495,18.728,1142.013,159.38,552.1
Bangladesh,BGD,2016,386.638,81.762,217.15,0.508,0.139,2419.747,0.655,6.075,0.026,52.901,21.643,1223.775,160.81,589.93
Bangladesh,BGD,2017,402.839,86.53,226.874,0.534,0.137,2489.824,0.638,7.152,0.012,52.685,25.476,1310.305,162.19,630.96
Bangladesh,BGD,2018,430.201,86.611,230.164,0.53,0.128,2628.243,0.634,8.179,0.019,52.656,24.364,1396.916,163.52,678.91
Bangladesh,BGD,2019,482.462,94.808,239.427,0.575,0.132,2914.894,0.673,8.68,0.027,59.415,25.19,1491.724,164.91,717.22
Bangladesh,BGD,2020,457.292,95.454,241.24,0.574,0.127,2731.388,0.606,10.549,0.028,59.848,23.64,1587.179,166.3,754.36
Bangladesh,BGD,2021,492.381,107.621,256.302,0.642,0.133,2907.366,0.61,12.919,0.049,61.139,32.0,1694.8,167.66,807.31
Bangladesh,BGD,2022,517.975,113.863,262.313,0.672,0.133,3025.794,0.604,16.915,0.039,57.303,38.093,1808.663,169.38,858.14
Bangladesh,BGD,2023,508.489,113.427,263.614,0.662,1.3217711712719545e-10,2940.021,5.92545074020211e-10,23.905,0.031,56.181,31.796,1922.09,171.47,858.14
Belarus,BLR,1975,408.044,83.582,149.954,8.964,9.13565951033887e-10,4.3761401672406155e-05,4.459992641043184e-09,8.027,0.603,7.485,66.154,1524.351,9.32,91.49
Belarus,BLR,1976,408.044,86.76,153.183,9.249,9.483020496243216e-10,4.35010612368129e-05,4.459992641043184e-09,8.297,0.674,8.285,68.204,1611.111,9.38,91.49
Belarus,BLR,1977,408.044,89.686,154.869,9.506,9.802837439212414e-10,4.324815883929371e-05,4.459992641043184e-09,8.405,0.725,8.857,70.405,1700.797,9.43,91.49
Belarus,BLR,1978,408.044,92.766,158.011,9.779,1.0139486852864202e-09,4.3016270836658476e-05,4.459992641043184e-09,8.142,0.759,9.05,73.559,1793.563,9.49,91.49
Belarus,BLR,1979,408.044,93.5,159.069,9.803,1.0219714343000698e-09,4.2782235585802315e-05,4.459992641043184e-09,8.172,0.413,9.654,74.078,1887.063,9.54,91.49
Belarus,BLR,1980,408.044,97.138,165.197,10.115,1.062,4.249053932486689e-05,4.459992641043184e-09,8.705,0.418,10.186,76.661,1984.201,9.6,91.49
Belarus,BLR,1981,408.044,95.309,161.111,9.848,0.997,4.216181219206726e-05,4.267688231197389e-09,7.682,0.405,10.632,75.43,2079.51,9.68,95.61
Belarus,BLR,1982,408.044,97.079,162.302,9.959,0.972,4.185802938670751e-05,4.084123714918988e-09,7.85,0.406,11.343,76.377,2176.59,9.75,99.91
Belarus,BLR,1983,408.044,98.436,163.9,10.029,0.937,4.157115924672624e-05,3.885467253232779e-09,7.843,0.402,12.254,76.821,2275.026,9.82,105.02
Belarus,BLR,1984,408.044,99.274,164.488,10.046,0.914,4.1292907483400874e-05,3.7562390109637214e-09,7.929,0.403,13.491,76.345,2374.3,9.88,108.63
Belarus,BLR,1985,408.044,106.993,172.739,10.759,0.974,40267.93,3.716,9.44,0.449,15.479,80.541,2481.292,9.94,109.8
Belarus,BLR,1986,465.838,121.419,186.543,12.137,1.076,45662.93,4.13,10.378,0.393,14.785,94.773,2602.712,10.0,112.8
Belarus,BLR,1987,472.619,111.763,176.244,11.112,0.98,46016.68,4.143,10.016,0.361,18.338,81.97,2714.475,10.06,114.07
Belarus,BLR,1988,479.405,114.796,177.074,11.357,1.01,46393.352,4.218,11.074,0.793,21.505,80.36,2829.271,10.11,113.66
Belarus,BLR,1989,463.661,109.11,169.717,10.74,0.901,44635.926,3.828,10.831,0.773,22.288,74.177,2938.381,10.16,121.12
Belarus,BLR,1990,465.972,108.345,161.737,10.636,0.926,44682.48,3.984,10.192,0.007,26.589,66.944,3046.726,10.19,116.98
Belarus,BLR,1991,464.906,104.072,150.182,10.209,0.913,44456.219,4.078,9.872,0.007,25.384,64.549,3150.798,10.19,114.01
Belarus,BLR,1992,403.156,93.483,135.008,9.149,0.918,38484.066,3.957,8.734,0.007,33.09,47.716,3244.281,10.22,101.88
Belarus,BLR,1993,337.112,80.562,123.014,7.866,0.866,32165.705,3.623,7.663,0.007,30.05,39.451,3324.843,10.24,93.05
Belarus,BLR,1994,281.814,67.879,111.434,6.635,0.836,26902.42,3.47,6.312,0.007,26.765,32.582,3392.722,10.23,81.21
Belarus,BLR,1995,250.706,60.906,100.709,5.973,0.853,23964.195,3.513,5.889,0.006,24.34,28.607,3453.627,10.2,71.37
Belarus,BLR,1996,257.138,61.735,99.879,6.074,0.851,24638.461,3.547,5.843,0.006,26.23,27.511,3515.362,10.16,72.5
Belarus,BLR,1997,260.101,61.588,99.698,6.084,0.771,25007.492,3.257,5.03,0.006,30.213,23.729,3576.95,10.12,79.87
Belarus,BLR,1998,254.351,60.073,99.635,5.959,0.702,24557.221,2.971,4.777,0.006,29.595,23.02,3637.024,10.08,85.6
Belarus,BLR,1999,247.417,57.966,98.822,5.774,0.663,24001.736,2.829,4.112,0.006,30.693,20.823,3694.99,10.04,87.46
Belarus,BLR,2000,254.999,54.906,87.297,5.495,0.601,24862.215,2.789,4.198,0.006,31.337,17.209,3749.896,9.99,91.42
Belarus,BLR,2001,247.911,54.003,83.34,5.434,0.571,24302.158,2.62,3.735,0.006,31.648,16.439,3803.899,9.94,94.62
Belarus,BLR,2002,256.476,53.844,82.89,5.453,0.548,25305.004,2.61,3.227,0.006,31.999,16.129,3857.743,9.87,98.26
Belarus,BLR,2003,254.552,55.088,84.846,5.619,0.53,25288.58,2.449,3.142,0.006,33.6,15.545,3912.831,9.8,103.94
Belarus,BLR,2004,285.033,58.254,89.542,5.984,0.509,28504.162,2.49,2.97,0.007,36.354,15.873,3971.084,9.74,114.49
Belarus,BLR,2005,284.106,59.31,90.489,6.135,0.479,28595.994,2.294,2.963,0.007,36.976,15.957,4030.394,9.67,123.86
Belarus,BLR,2006,302.112,61.744,92.853,6.426,0.458,30594.541,2.243,2.892,0.007,37.419,17.94,4092.138,9.61,134.67
Belarus,BLR,2007,294.727,60.218,91.905,6.297,0.416,29994.607,2.038,2.793,0.007,37.868,16.007,4152.356,9.56,144.62
Belarus,BLR,2008,298.614,62.836,96.563,6.594,0.399,30508.727,1.895,2.628,0.007,38.635,17.911,4215.192,9.53,157.58
Belarus,BLR,2009,282.515,60.578,95.096,6.372,0.388,28953.039,1.811,2.677,0.006,31.82,22.486,4275.771,9.51,156.01
Belarus,BLR,2010,306.201,62.445,97.883,6.58,0.376,31465.189,1.842,2.901,0.006,39.553,16.326,4338.215,9.49,166.24
Belarus,BLR,2011,300.684,61.308,109.545,6.472,0.354,30976.078,1.737,2.975,0.006,37.378,17.421,4399.523,9.47,173.12
Belarus,BLR,2012,325.236,62.545,112.953,6.609,0.355,33551.121,1.849,5.004,0.006,36.817,17.089,4462.068,9.46,175.94
Belarus,BLR,2013,294.205,64.126,117.904,6.775,0.361,30358.176,1.656,4.838,0.006,36.9,18.704,4526.194,9.46,177.63
Belarus,BLR,2014,294.863,63.649,115.937,6.719,0.352,30417.848,1.632,4.634,0.006,36.594,18.384,4589.843,9.47,180.63
Belarus,BLR,2015,266.962,58.799,111.592,6.198,0.338,27520.088,1.537,4.094,0.006,33.957,17.178,4648.642,9.49,173.71
Belarus,BLR,2016,272.798,58.134,110.496,6.12,0.343,28099.965,1.611,3.692,0.006,33.885,17.313,4706.776,9.5,169.3
Belarus,BLR,2017,277.84,59.382,111.542,6.253,0.342,28620.061,1.6,3.882,0.006,34.769,17.345,4766.158,9.5,173.61
Belarus,BLR,2018,307.215,62.157,113.873,6.557,0.347,31686.135,1.716,3.963,0.006,36.813,18.178,4828.315,9.48,179.05
Belarus,BLR,2019,308.79,62.096,113.44,6.581,0.342,31919.717,1.7,4.1,0.006,36.684,18.037,4890.412,9.44,181.64
Belarus,BLR,2020,286.544,59.056,109.748,6.315,0.327,29743.822,1.588,3.781,0.006,34.09,17.903,4949.467,9.35,180.42
Belarus,BLR,2021,306.055,60.938,111.781,6.587,0.33,31953.428,1.659,3.863,0.006,36.171,17.708,5010.405,9.25,184.52
Belarus,BLR,2022,294.333,59.384,109.688,6.474,0.338,30868.787,1.674,4.246,0.006,35.594,16.348,5069.789,9.17,175.77
Belarus,BLR,2023,296.066,56.491,107.033,6.197,3.2138427753820247e-10,31170.637,1.6843560481072285e-09,4.394,0.006,32.359,16.542,5126.28,9.12,175.77
Belgium,BEL,1975,518.019,121.823,151.85,12.497,0.627,53057.082,2.667,38.479,0.085,18.653,61.438,7327.95,9.75,194.24
Belgium,BEL,1976,549.579,129.678,159.599,13.288,0.632,56231.352,2.678,41.264,0.085,19.914,64.985,7457.627,9.76,205.21
Belgium,BEL,1977,550.602,126.199,157.285,12.912,0.611,56262.16,2.666,38.83,0.085,19.671,64.096,7583.826,9.77,206.5
Belgium,BEL,1978,574.714,135.45,166.164,13.833,0.638,58643.09,2.706,43.649,0.085,19.503,68.817,7719.277,9.79,212.37
Belgium,BEL,1979,591.323,139.787,168.919,14.247,0.643,60252.176,2.721,47.104,0.085,21.313,67.861,7859.063,9.81,217.34
Belgium,BEL,1980,566.106,134.836,164.179,13.712,0.594,57595.586,2.493,47.157,0.085,20.391,63.917,7993.899,9.83,227.07
Belgium,BEL,1981,538.297,123.574,153.091,12.545,0.551,54685.023,2.401,46.21,0.085,18.807,55.568,8117.473,9.85,224.24
Belgium,BEL,1982,514.88,117.102,146.103,11.874,0.515,52233.176,2.264,45.633,0.085,15.525,53.148,8234.575,9.86,227.4
Belgium,BEL,1983,498.969,101.202,130.919,10.254,0.445,50571.922,2.194,36.633,0.085,16.294,45.771,8335.776,9.87,227.38
Belgium,BEL,1984,521.477,104.967,136.259,10.63,0.45,52815.266,2.238,42.008,0.085,16.814,43.671,8440.743,9.87,233.02
Belgium,BEL,1985,544.368,104.004,135.254,10.526,0.442,55094.988,2.313,40.711,0.085,16.77,44.148,8544.747,9.88,235.34
Belgium,BEL,1986,561.724,102.367,132.603,10.354,0.429,56809.66,2.352,36.06,0.085,13.483,50.378,8647.114,9.89,238.86
Belgium,BEL,1987,578.68,102.589,131.801,10.363,0.42,58451.152,2.367,36.454,0.085,15.096,48.645,8749.703,9.9,244.5
Belgium,BEL,1988,590.204,99.743,127.374,10.058,0.39,59508.434,2.305,33.125,0.085,14.901,49.034,8849.446,9.92,256.04
Belgium,BEL,1989,594.57,106.792,134.524,10.747,0.403,59832.984,2.242,40.067,0.085,16.558,47.399,8956.238,9.94,265.24
Belgium,BEL,1990,621.353,120.297,146.103,12.077,0.44,62387.531,2.274,41.394,0.085,19.826,53.511,9076.535,9.96,273.28
Belgium,BEL,1991,642.88,123.367,151.74,12.338,0.443,64371.195,2.307,40.122,0.084,21.596,56.206,9199.901,10.0,278.69
Belgium,BEL,1992,641.509,122.492,149.383,12.193,0.432,64045.539,2.264,38.118,0.084,22.177,56.647,9322.395,10.05,283.36
Belgium,BEL,1993,631.183,121.427,150.05,12.04,0.432,62843.426,2.246,36.562,0.084,23.189,56.139,9443.821,10.08,281.0
Belgium,BEL,1994,663.908,124.8,152.491,12.337,0.43,65934.656,2.286,38.013,0.084,23.677,57.393,9568.621,10.12,290.43
Belgium,BEL,1995,672.12,125.939,153.667,12.423,0.423,66578.133,2.257,36.955,0.084,26.285,56.763,9694.562,10.14,297.76
Belgium,BEL,1996,713.881,129.481,157.736,12.748,0.427,70519.133,2.357,34.203,0.093,29.192,60.567,9824.042,10.16,302.92
Belgium,BEL,1997,721.262,123.993,151.32,12.178,0.394,71026.164,2.293,31.916,0.093,27.721,58.634,9948.035,10.18,314.58
Belgium,BEL,1998,735.386,130.225,157.838,12.763,0.405,72177.797,2.289,33.214,0.1,30.851,60.355,10078.26,10.2,321.24
Belgium,BEL,1999,730.141,124.683,153.601,12.192,0.374,71412.859,2.192,28.931,0.11,32.957,57.02,10202.942,10.23,333.12
Belgium,BEL,2000,743.348,126.723,152.985,12.361,0.367,72420.406,2.15,31.672,0.165,33.187,55.747,10329.665,10.25,345.71
Belgium,BEL,2001,736.859,126.067,151.166,12.255,0.361,71475.5,2.111,28.29,0.148,32.915,59.079,10455.733,10.29,349.02
Belgium,BEL,2002,733.474,126.864,152.649,12.278,0.357,70828.992,2.062,28.637,0.153,33.235,59.103,10582.597,10.33,355.71
Belgium,BEL,2003,761.691,128.249,153.312,12.36,0.357,73221.562,2.122,27.766,0.111,34.972,59.805,10710.846,10.38,358.94
Belgium,BEL,2004,764.62,128.782,155.292,12.358,0.346,73126.234,2.053,28.252,0.102,34.963,59.783,10839.627,10.42,372.5
Belgium,BEL,2005,756.118,125.64,150.637,11.99,0.33,71894.961,1.985,26.196,0.104,35.624,58.106,10965.267,10.48,380.84
Belgium,BEL,2006,758.241,123.884,148.328,11.744,0.317,71647.289,1.94,25.337,0.131,35.371,57.135,11089.151,10.55,390.88
Belgium,BEL,2007,763.469,120.481,145.013,11.339,0.298,71662.344,1.886,23.158,0.115,35.621,55.81,11209.632,10.63,404.72
Belgium,BEL,2008,775.734,120.18,144.185,11.222,0.294,72317.906,1.9,23.259,0.117,35.671,55.381,11329.812,10.71,408.29
Belgium,BEL,2009,715.849,107.78,131.708,9.968,0.27,66274.0,1.792,15.162,0.117,36.468,51.28,11437.592,10.81,399.49
Belgium,BEL,2010,764.721,114.49,139.23,10.468,0.278,70300.141,1.859,17.526,0.103,40.339,51.762,11552.081,10.94,411.26
Belgium,BEL,2011,713.592,105.098,129.681,9.521,0.25,65134.078,1.695,16.689,0.093,34.573,48.685,11657.179,11.04,420.93
Belgium,BEL,2012,684.924,102.435,127.07,9.222,0.242,62090.016,1.615,15.078,0.093,34.913,47.597,11759.614,11.11,424.05
Belgium,BEL,2013,701.93,102.762,127.299,9.208,0.241,63218.379,1.648,15.332,0.094,35.274,47.419,11862.375,11.16,425.99
Belgium,BEL,2014,650.872,97.034,122.043,8.656,0.224,58234.559,1.504,14.794,0.076,30.998,46.414,11959.408,11.21,432.72
Belgium,BEL,2015,657.449,101.275,126.559,8.982,0.229,58448.711,1.489,14.436,0.088,33.815,48.418,12060.685,11.28,441.55
Belgium,BEL,2016,709.505,99.742,123.687,8.801,0.223,62694.617,1.587,13.533,0.078,34.368,47.25,12160.426,11.33,447.14
Belgium,BEL,2017,716.058,99.192,122.871,8.719,0.218,62897.684,1.576,13.296,0.099,35.022,46.417,12259.618,11.38,454.39
Belgium,BEL,2018,714.225,100.159,123.93,8.764,0.217,62385.402,1.544,13.357,0.121,36.091,46.015,12359.776,11.43,462.53
Belgium,BEL,2019,738.434,99.684,123.582,8.675,0.211,64152.695,1.562,13.189,0.116,36.19,45.505,12459.461,11.49,472.9
Belgium,BEL,2020,664.012,91.228,114.916,7.905,0.204,57431.945,1.484,10.506,0.101,36.09,40.265,12550.688,11.54,447.54
Belgium,BEL,2021,738.345,94.886,119.047,8.2,0.2,63587.875,1.554,11.647,0.099,36.375,42.393,12645.574,11.57,475.0
Belgium,BEL,2022,694.486,89.002,112.138,7.645,0.182,59582.27,1.418,11.941,0.111,31.087,41.814,12734.576,11.64,489.68
Belgium,BEL,2023,642.063,83.368,106.821,7.118,1.7025065451174036e-10,54942.238,1.3111942950265276e-09,10.159,0.111,29.335,39.715,12817.945,11.71,489.68
Brazil,BRA,1975,799.321,150.327,1588.151,1.397,0.21,7353.427,1.115,11.062,0.806,0.78,129.706,1946.468,107.62,716.64
Brazil,BRA,1976,875.158,154.607,1646.778,1.403,0.196,7864.011,1.108,11.52,0.843,0.916,132.208,2101.075,110.21,790.04
Brazil,BRA,1977,933.365,162.363,1680.656,1.438,0.196,8191.736,1.126,15.055,0.821,1.132,135.293,2263.438,112.88,828.98
Brazil,BRA,1978,1032.268,177.117,1731.908,1.532,0.204,8848.187,1.186,17.708,1.019,1.484,145.469,2440.556,115.6,870.26
Brazil,BRA,1979,1126.455,187.787,1750.552,1.586,0.202,9430.557,1.212,18.463,1.154,1.63,154.526,2628.343,118.38,929.1
Brazil,BRA,1980,1153.122,186.191,1788.892,1.536,0.183,9429.53,1.136,19.987,1.308,1.883,150.21,2814.534,121.21,1014.79
Brazil,BRA,1981,1130.038,171.324,1755.554,1.381,0.176,9028.166,1.163,19.723,1.748,1.685,135.528,2985.858,124.06,971.27
Brazil,BRA,1982,1188.162,171.5,1809.493,1.351,0.175,9277.8,1.214,21.552,2.129,2.382,133.194,3157.358,126.92,978.94
Brazil,BRA,1983,1201.787,165.9,1762.904,1.278,0.175,9175.53,1.264,23.926,3.052,3.378,125.74,3323.258,129.79,950.51
Brazil,BRA,1984,1279.698,167.567,2047.56,1.263,0.167,9557.922,1.277,28.997,3.602,4.17,122.062,3490.825,132.66,1001.89
Brazil,BRA,1985,1371.653,180.111,1724.95,1.329,0.167,10027.937,1.27,34.871,3.448,4.994,127.517,3670.936,135.52,1080.1
Brazil,BRA,1986,1446.851,197.238,1812.798,1.426,0.17,10361.041,1.246,35.123,2.631,5.987,142.376,3868.174,138.34,1160.96
Brazil,BRA,1987,1486.949,205.968,1826.115,1.46,0.171,10437.202,1.237,40.234,2.253,6.639,145.541,4074.142,141.1,1201.71
Brazil,BRA,1988,1532.864,207.695,1782.998,1.444,0.173,10552.992,1.277,39.776,2.301,6.841,147.652,4281.837,143.83,1200.53
Brazil,BRA,1989,1576.284,212.071,1796.253,1.448,0.171,10650.324,1.272,39.93,2.114,7.306,151.58,4493.908,146.5,1238.78
Brazil,BRA,1990,1565.992,218.658,1850.279,1.466,0.184,10391.007,1.321,37.095,7.554,7.484,151.775,4712.566,149.14,1185.48
Brazil,BRA,1991,1616.594,229.394,1932.865,1.512,0.189,10542.793,1.333,42.466,7.361,7.336,156.7,4941.96,151.72,1213.09
Brazil,BRA,1992,1639.306,233.601,2024.697,1.514,0.191,10515.058,1.342,41.203,7.445,7.983,163.252,5175.561,154.28,1221.83
Brazil,BRA,1993,1715.203,244.306,2063.815,1.558,0.188,10825.511,1.321,42.343,7.576,8.73,171.252,5419.867,156.79,1298.22
Brazil,BRA,1994,1798.857,254.002,2412.048,1.595,0.183,11174.377,1.292,43.667,8.004,8.985,179.162,5673.869,159.27,1391.78
Brazil,BRA,1995,1912.793,268.678,2409.293,1.661,0.183,11697.941,1.302,45.582,7.514,9.603,190.347,5942.547,161.74,1468.84
Brazil,BRA,1996,2025.349,289.311,2380.073,1.762,0.19,12198.168,1.332,46.468,7.821,10.608,206.281,6231.858,164.2,1520.36
Brazil,BRA,1997,2153.253,306.949,2472.712,1.842,0.193,12775.408,1.353,47.044,8.604,11.863,219.833,6538.807,166.66,1591.96
Brazil,BRA,1998,2229.139,317.359,2674.052,1.876,0.196,13032.864,1.378,45.591,9.463,12.411,229.578,6856.167,169.16,1617.68
Brazil,BRA,1999,2254.618,327.256,2699.725,1.907,0.199,12995.942,1.37,46.805,10.123,14.069,235.468,7183.422,171.64,1645.89
Brazil,BRA,2000,2356.764,340.183,2608.235,1.955,0.196,13400.32,1.355,50.46,10.737,18.442,239.488,7523.605,174.02,1739.73
Brazil,BRA,2001,2297.833,346.166,2584.388,1.963,0.194,12893.828,1.287,49.427,11.721,23.186,241.795,7869.771,176.3,1785.51
Brazil,BRA,2002,2350.13,347.765,2771.022,1.948,0.187,13021.791,1.262,48.689,11.218,29.293,239.219,8217.536,178.5,1861.74
Brazil,BRA,2003,2394.621,344.645,3426.338,1.908,0.181,13111.923,1.257,51.933,11.199,30.919,232.434,8562.181,180.62,1904.93
Brazil,BRA,2004,2511.056,361.434,3044.124,1.979,0.177,13593.7,1.232,53.833,10.84,38.215,239.768,8923.615,182.68,2038.45
Brazil,BRA,2005,2576.396,364.371,2845.96,1.973,0.171,13792.465,1.21,50.948,13.877,39.619,240.221,9287.986,184.69,2129.21
Brazil,BRA,2006,2647.395,368.871,2711.471,1.976,0.165,14020.683,1.181,50.838,12.882,42.053,242.249,9656.857,186.65,2240.81
Brazil,BRA,2007,2817.879,390.573,2614.047,2.071,0.162,14770.351,1.171,54.989,13.469,43.246,256.003,10047.431,188.55,2405.63
Brazil,BRA,2008,2939.233,412.638,2555.072,2.168,0.161,15255.087,1.148,55.315,14.207,51.303,267.239,10460.067,190.37,2559.84
Brazil,BRA,2009,2918.588,389.775,2374.529,2.029,0.151,15004.24,1.127,43.586,18.434,40.959,262.705,10849.843,192.08,2589.57
Brazil,BRA,2010,3185.037,440.269,2354.155,2.273,0.156,16220.931,1.129,56.688,15.214,55.049,286.08,11290.112,193.7,2820.49
Brazil,BRA,2011,3295.79,462.58,2331.277,2.369,0.156,16629.84,1.11,62.292,14.12,53.101,303.885,11752.692,195.28,2968.45
Brazil,BRA,2012,3392.321,498.309,2432.073,2.531,0.165,16963.494,1.121,61.016,14.761,63.397,327.734,12251.001,196.88,3025.48
